job_url,job_title,company_name,job_sector,job_function,education_level,experience_level,published_from,published_to,contract_type
/fr/offre-emploi-coordinateur-ordonnancement-recrutement-groupe-azura-agadir-et-peripherie-167959.html,Coordinateur Ordonnancement | Agadir et périphérie (Maroc),Groupe AZURA,Agroalimentaire,Agriculture (métiers de l'),Bac +5 et plus,Débutant (-1 an),05/12/2025,05/02/2026,CDI
/fr/offre-emploi-technicien-logistique-import-national-recrutement-groupe-azura-agadir-177728.html,Technicien Logistique Import & National | Agadir (Maroc),Groupe AZURA,Agroalimentaire,Achats / Supply Chain,Bac +2,Junior (1 à 3 ans),05/12/2025,05/02/2026,CDI
/fr/offre-emploi-charge-de-clientele-hf-recrutement-bank-assafa-taza-177727.html,Chargé de Clientèle (H/F) | Taza (Maroc),Bank Assafa,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Débutant (-1 an),05/12/2025,05/02/2026,CDI
/fr/offre-emploi-tu-oportunidad-para-crecer-hablando-espanol-en-tanger---tanger-recrutement-foundever-ex-sitel-group-tanger-177724.html,¡tu oportunidad para crecer hablando español en tánger! - Tanger | Tanger (Maroc),Foundever (ex Sitel Group),Centre d'appels,Centre d'appels (métiers de),Bac,Débutant (-1 an),05/12/2025,05/02/2026,CDI
/fr/offre-emploi-charge-de-clientele-baladia-recrutement-manpower-agences-meknes-177723.html,Chargé de clientèle (Baladia) | Meknès (Maroc),Manpower Agences,Autres services,Commercial / Vente / Export,Bac +2,Débutant (-1 an),05/12/2025,05/02/2026,Autre
/fr/offre-emploi-charge-de-clientele-carre-eden-recrutement-manpower-agences-marrakech-safi-maroc-177722.html,"Chargé de clientéle  Carré Eden | Marrakech-Safi, Maroc (Maroc)",Manpower Agences,Autres services,Commercial / Vente / Export,Bac +2,Débutant (-1 an),05/12/2025,05/02/2026,Autre
/fr/offre-emploi-charge-de-clientele-anfa-recrutement-manpower-agences-casablanca-et-peripherie-177721.html,Chargé de clientéle Anfa | Casablanca et périphérie (Maroc),Manpower Agences,Autres services,Administration des ventes / SAV,Bac +2,Débutant (-1 an),05/12/2025,05/02/2026,Autre
/fr/offre-emploi-stage-pfe-genie-industriel-el-jorf-el-jadida-recrutement-confidentiel-el-jadida-177720.html,Stage PFE – Génie Industriel EL JORF / EL JADIDA | El Jadida (Maroc),,Indifférent,Méthodes / Process / Industrialisation,Bac +5 et plus,Débutant (-1 an),05/12/2025,05/02/2026,Intérim
/fr/offre-emploi-stage-pfe-genie-industriel-recrutement-confidentiel-casablanca-177719.html,Stage PFE – Génie Industriel | Casablanca (Maroc),,Indifférent,Méthodes / Process / Industrialisation,Bac +5 et plus,Débutant (-1 an),05/12/2025,05/02/2026,Intérim
/fr/offre-emploi-stage-pfe-commercial-anglophone-recrutement-confidentiel-casablanca-177718.html,Stage PFE – Commercial Anglophone | Casablanca (Maroc),,Indifférent,Commercial / Vente / Export,Bac +5 et plus,Débutant (-1 an),05/12/2025,05/02/2026,Stage
/fr/offre-emploi-stage-pfe-commercial-business-development-recrutement-confidentiel-casablanca-177717.html,Stage PFE – Commercial / Business Development | Casablanca (Maroc),,Indifférent,Commercial / Vente / Export,Bac +5 et plus,Débutant (-1 an),05/12/2025,05/02/2026,Stage
/fr/offre-emploi-cadre-cyber-securite-recrutement-bourse-de-casablanca-casablanca-177716.html,Cadre Cyber Sécurité | Casablanca (Maroc),Bourse de Casablanca,Informatique,Informatique / Electronique,Bac +5 et plus,Intermédiaire (3 à 5 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-chef-de-production-recrutement-fairly-casablanca-177711.html,Chef de production | Casablanca (Maroc),Fairly,Agence pub / Marketing Direct,Gestion projet / Etudes / R&D,Bac +5 et plus,Confirmé (5 à 10 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-assistante-de-direction-generale-recrutement-crit-casablanca-177708.html,Assistante de Direction Générale | Casablanca (Maroc),CRIT,Automobile / Motos / Cycles,Assistanat de Direction / Services Généraux,Bac +2,Confirmé (5 à 10 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-assistant-de-recherche-en-liaison-scientifique-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-177705.html,Assistant de recherche en liaison scientifique | Benguerir (Maroc),UM6P - Université Mohammed VI Polytechnique,Enseignement / Formation,Gestion projet / Etudes / R&D,Bac +5 et plus,Intermédiaire (3 à 5 ans),04/12/2025,04/02/2026,CDD
/fr/offre-emploi-commercial-hf-recrutement-crit-agadir-177703.html,Commercial (H/F) | Agadir (Maroc),CRIT,Hôtellerie / Restauration,Commercial / Vente / Export,Bac +3,Confirmé (5 à 10 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-charges-relation-client-recrutement-manpower-agences-casablanca-177181.html,CHARGES RELATION CLIENT | Casablanca (Maroc),Manpower Agences,Centre d'appels,Centre d'appels (métiers de),Bac +2,Débutant (-1 an),04/12/2025,18/01/2026,Autre
/fr/offre-emploi-adjointe-responsable-pepiniere-international-nursery-recrutement-groupe-azura-agadir-177698.html,Adjoint(e) Responsable Pépinière ( International Nursery) | Agadir (Maroc),Groupe AZURA,Agriculture / Environnement,Agriculture (métiers de l'),Bac +3,Intermédiaire (3 à 5 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-technicien-support-informatique-hf-recrutement-foods-and-goods-bouskoura-177697.html,Technicien Support Informatique (H/F) | Bouskoura (Maroc),Foods and Goods,Informatique,Informatique / Electronique,Bac +2,Débutant (-1 an),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-controleur-de-gestion-hf-recrutement-groupe-labelvie---carrefour-dar-bouazza-177696.html,Contrôleur de Gestion (H/F) | Dar Bouazza (Maroc),Groupe Label'Vie - Carrefour,Distribution,Audit / Conseil,Bac +5 et plus,Junior (1 à 3 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-manager-de-rayon-traiteur---experience-exigee-en-distribution-ou-restauration-collective-recrutement-groupe-labelvie---carrefour-marrakech-177695.html,Manager de Rayon Traiteur - Expérience Exigée en Distribution ou Restauration Collective | Marrakech (Maroc),Groupe Label'Vie - Carrefour,Distribution,Commercial / Vente / Export,Bac +2,Intermédiaire (3 à 5 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-manager-de-rayon-liquide-recrutement-groupe-labelvie---carrefour-berrechid-177694.html,Manager de Rayon Liquide | Berrechid (Maroc),Groupe Label'Vie - Carrefour,Distribution,Commercial / Vente / Export,Bac +3,Junior (1 à 3 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-ingenieur-systeme-hf-recrutement-universite-internationale-de-rabat-uir-rabat-177692.html,Ingénieur Système H/F | Rabat (Maroc),Université Internationale de Rabat (UIR),Enseignement / Formation,Informatique / Electronique,Bac +5 et plus,Junior (1 à 3 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-webmaster-recrutement-devink-casablanca-177691.html,Webmaster | Casablanca (Maroc),Devink,Informatique,Informatique / Electronique,Bac +2,Junior (1 à 3 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-manager-de-rayon-traiteur-chef-cuisinier-recrutement-groupe-labelvie---carrefour-temara-177687.html,Manager de Rayon Traiteur (Chef cuisinier) | Témara (Maroc),Groupe Label'Vie - Carrefour,Distribution,Distribution (métiers de la),Bac +2,Intermédiaire (3 à 5 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-manager-de-rayon-boucherie---experience-exigee-en-boucherie-recrutement-groupe-labelvie---carrefour-temara-177686.html,Manager de Rayon Boucherie - Expérience Exigée en Boucherie | Témara (Maroc),Groupe Label'Vie - Carrefour,Distribution,Distribution (métiers de la),Bac +2,Intermédiaire (3 à 5 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-responsable-administratif-et-financier-raf-recrutement-orh-assessment-agadir-177684.html,Responsable Administratif et Financier (RAF) | Agadir (Maroc),ORH Assessment,Agroalimentaire,Audit / Conseil,Bac +5 et plus,Confirmé (5 à 10 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-chargee-marketing-commercial-recrutement-groupe-labelvie---carrefour-casablanca-settat-maroc-177678.html,"Chargé(e) Marketing Commercial | Casablanca-Settat, Maroc (Maroc)",Groupe Label'Vie - Carrefour,Agence pub / Marketing Direct,Marketing,Bac +5 et plus,Junior (1 à 3 ans),04/12/2025,04/02/2026,CDI
/fr/offre-emploi-agent-commercial-recrutement-locamed-casablanca-177677.html,Agent commercial | Casablanca (Maroc),Locamed,Matériel Médical,Commercial / Vente / Export,Bac +2,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-project-management-partner-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-177668.html,Project Management Partner | Benguerir (Maroc),UM6P - Université Mohammed VI Polytechnique,Enseignement / Formation,Gestion / Comptabilité / Finance,Bac +5 et plus,Intermédiaire (3 à 5 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-management-assistant-recrutement-manpower-agences-agadir-177675.html,Management Assistant | Agadir (Maroc),Manpower Agences,Agriculture / Environnement,Administration des ventes / SAV,Bac +3,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-commercial-industrie-fuel-recrutement-winxo-casablanca-177676.html,COMMERCIAL INDUSTRIE FUEL | Casablanca (Maroc),Winxo,Chimie / Parachimie / Peintures,Commercial / Vente / Export,Bac +5 et plus,Confirmé (5 à 10 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-program-lead-cooplab-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-177669.html,Program Lead CoopLab | Benguerir (Maroc),UM6P - Université Mohammed VI Polytechnique,Enseignement / Formation,Enseignement,Bac +5 et plus,Expert (10 à 20 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-hr-specialist-recrutement-manpower-agences-agadir-177674.html,HR Specialist | Agadir (Maroc),Manpower Agences,Agriculture / Environnement,RH / Personnel / Formation,Bac +3,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-technicien-maintenance-recrutement-richbond-casablanca-177672.html,Technicien Maintenance | Casablanca (Maroc),Richbond,Autres Industries,Production / Qualité / Sécurité / Maintenance,Bac +2,Intermédiaire (3 à 5 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-profiles-neerlandophones-recrutement-akkodis-maroc-tanger-177671.html,Profiles Néerlandophones | Tanger (Maroc),Akkodis Maroc,Centre d'appels,Centre d'appels (métiers de),Bac +2,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-teleconseiller-recrutement-richbond-casablanca-177670.html,Téléconseiller | Casablanca (Maroc),Richbond,Autres services,Commercial / Vente / Export,Bac +2,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDD
/fr/offre-emploi-coordinateur-financier-receptions-stocks-debutant-en-interim-recrutement-manpower-agences-mohammedia-177667.html,Coordinateur financier Réceptions & Stocks débutant en interim | Mohammédia (Maroc),Manpower Agences,Distribution,Gestion / Comptabilité / Finance,Bac +2,Junior (1 à 3 ans),03/12/2025,03/02/2026,Intérim
/fr/offre-emploi-chef-de-projet-data-recrutement-fmps---fondation-marocaine-du-prescolaire-rabat-177665.html,Chef de projet Data | Rabat (Maroc),FMPS  - Fondation Marocaine du Préscolaire,Informatique,Informatique / Electronique,Bac +5 et plus,Intermédiaire (3 à 5 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-commercial-hf-recrutement-devink-casablanca-177663.html,Commercial (H/F) | Casablanca (Maroc),Devink,Informatique,Commercial / Vente / Export,Bac +2,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-assistante-de-direction-recrutement-devink-casablanca-177662.html,Assistante de Direction | Casablanca (Maroc),Devink,Distribution,Assistanat de Direction / Services Généraux,Bac +2,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-agent-dencaissement-hf-recrutement-universite-internationale-de-rabat-uir-rabat-177661.html,Agent d'encaissement H/F | Rabat (Maroc),Université Internationale de Rabat (UIR),Enseignement / Formation,Gestion / Comptabilité / Finance,Bac +2,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-de-clientele---oujda-et-regions-recrutement-bank-of-africa-oujda-177659.html,Chargé de Clientèle - Oujda et Régions | Oujda (Maroc),Bank Of Africa,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-de-clientele---tanger-et-regions-recrutement-bank-of-africa-tanger-177658.html,Chargé de Clientèle - Tanger et Régions | Tanger (Maroc),Bank Of Africa,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-dappui-commercial---tanger-et-regions-recrutement-bank-of-africa-tanger-177657.html,Chargé d'Appui Commercial - Tanger et Régions | Tanger (Maroc),Bank Of Africa,Banque / Finance,Commercial / Vente / Export,Bac +2,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-dappui-commercial---laayoune-et-regions-recrutement-bank-of-africa-laayoune-177656.html,Chargé d'Appui Commercial - Laâyoune et Régions | Laâyoune (Maroc),Bank Of Africa,Banque / Finance,Commercial / Vente / Export,Bac +2,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-de-clientele---laayoune-et-regions-recrutement-bank-of-africa-laayoune-177655.html,Chargé de Clientèle - Laâyoune et Régions | Laâyoune (Maroc),Bank Of Africa,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-de-clientele---agadir-et-regions-recrutement-bank-of-africa-agadir-177654.html,Chargé de Clientèle - Agadir et Régions | Agadir (Maroc),Bank Of Africa,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-dappui-commercial---agadir-et-regions-recrutement-bank-of-africa-agadir-177653.html,Chargé d'Appui Commercial - Agadir et Régions | Agadir (Maroc),Bank Of Africa,Banque / Finance,Commercial / Vente / Export,Bac +2,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-dappui-commercial---marrakech-et-regions-recrutement-bank-of-africa-marrakech-177652.html,Chargé d'Appui Commercial - Marrakech et Régions | Marrakech (Maroc),Bank Of Africa,Banque / Finance,Commercial / Vente / Export,Bac +2,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-de-clientele---marrakech-et-regions-recrutement-bank-of-africa-marrakech-177651.html,Chargé de Clientèle - Marrakech et Régions | Marrakech (Maroc),Bank Of Africa,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-dappui-commercial-recrutement-bank-of-africa-fes-177650.html,Chargé d'Appui Commercial | Fès (Maroc),Bank Of Africa,Assurance / Courtage,Commercial / Vente / Export,Bac +2,Débutant (-1 an),03/12/2025,03/02/2026,Autre
/fr/offre-emploi-charge-de-clientele-recrutement-bank-of-africa-fes-177649.html,Chargé de Clientèle | Fès (Maroc),Bank Of Africa,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Débutant (-1 an),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-de-clientele-recrutement-bank-of-africa-casablanca-177648.html,Chargé de Clientèle | Casablanca (Maroc),Bank Of Africa,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Débutant (-1 an),03/12/2025,03/02/2026,Autre
/fr/offre-emploi-charge-dappui-commercial-recrutement-bank-of-africa-casablanca-177647.html,Chargé d'Appui Commercial | Casablanca (Maroc),Bank Of Africa,Assurance / Courtage,Commercial / Vente / Export,Bac +2,Débutant (-1 an),03/12/2025,03/02/2026,Autre
/fr/offre-emploi-credit-analyst-bilingual-mf-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-177645.html,Credit Analyst bilingual (M/F) | Casablanca (Maroc),Maroc Climate and Security (MCS) - Carrier,Banque / Finance,Gestion / Comptabilité / Finance,Bac +5 et plus,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-web-marketer-recrutement-bank-al-yousr-casablanca-177640.html,Web Marketer | Casablanca (Maroc),Bank Al Yousr,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Intermédiaire (3 à 5 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-controleur-de-gestion-recrutement-amanys-pharma-ain-aouda-177638.html,Contrôleur de Gestion | Ain Aouda (Maroc),Amanys Pharma,Banque / Finance,Gestion / Comptabilité / Finance,Bac +5 et plus,Intermédiaire (3 à 5 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-pharmacienne-chargee-de-validation-recrutement-amanys-pharma-ain-aouda-177637.html,Pharmacien(ne) Chargé(e) de Validation | Ain Aouda (Maroc),Amanys Pharma,Pharmacie / Santé,Santé / Social (métiers de),Bac +5 et plus,Intermédiaire (3 à 5 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-analyste-market-intelligence-recrutement-groupe-labelvie---carrefour-casablanca-177636.html,Analyste Market Intelligence | Casablanca (Maroc),Groupe Label'Vie - Carrefour,Distribution,Marketing,Bac +5 et plus,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-concepteur-outillage-aeronautique-recrutement-akkodis-maroc-tanger-177633.html,Concepteur Outillage Aéronautique | Tanger (Maroc),Akkodis Maroc,Aéronautique / Spatial,Méthodes / Process / Industrialisation,Bac +4,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-gestionnaire-administratif-des-marches-publics-et-prives-recrutement-claes-medical-service-casablanca-177630.html,Gestionnaire Administratif des marchés publics et privés | CASABLANCA (Maroc),Claes Medical Service,Matériel Médical,Avocat / Juriste / Fiscaliste,Bac +4,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-coordinatrice-du-service-apres-vente-recrutement-claes-medical-service-casablanca-177628.html,Coordinatrice du service après vente | Casablanca (Maroc),Claes Medical Service,Pharmacie / Santé,Administration des ventes / SAV,Bac +3,Intermédiaire (3 à 5 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-charge-de-developpement-communication-freelance-recrutement-akkodis-maroc-tanger-177626.html,Chargé de Développement Communication-freelance | Tanger (Maroc),Akkodis Maroc,Audiovisuel,Communication / Publicité / RP,Bac +3,Junior (1 à 3 ans),03/12/2025,03/02/2026,Freelance
/fr/offre-emploi-stagiaire-pfe--manager-de-rayon--recrutement-groupe-labelvie---carrefour-tout-le-maroc-177625.html,Stagiaire PFE -Manager de rayon- | tout le maroc (Maroc),Groupe Label'Vie - Carrefour,Agroalimentaire,Commercial / Vente / Export,Bac +5 et plus,Débutant (-1 an),03/12/2025,03/02/2026,Stage
/fr/offre-emploi-directrice-de-creche-recrutement-fmps---fondation-marocaine-du-prescolaire-casablanca-177624.html,Directrice de crèche | Casablanca (Maroc),FMPS  - Fondation Marocaine du Préscolaire,Enseignement / Formation,Enseignement,Bac +5 et plus,Confirmé (5 à 10 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-infographiste-recrutement-fmps---fondation-marocaine-du-prescolaire-rabat-177623.html,Infographiste | Rabat (Maroc),FMPS  - Fondation Marocaine du Préscolaire,Enseignement / Formation,Caméraman / Monteur / Preneur de son,Bac +2,Junior (1 à 3 ans),03/12/2025,03/02/2026,CDD
/fr/offre-emploi-responsable-developpement-rh-recrutement-fmps---fondation-marocaine-du-prescolaire-rabat-177622.html,Responsable développement RH | Rabat (Maroc),FMPS  - Fondation Marocaine du Préscolaire,Enseignement / Formation,RH / Personnel / Formation,Bac +5 et plus,Confirmé (5 à 10 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-chef-de-division-remuneration-et-paie-recrutement-fmps---fondation-marocaine-du-prescolaire-rabat-177621.html,Chef de Division Rémunération et Paie | Rabat (Maroc),FMPS  - Fondation Marocaine du Préscolaire,Enseignement / Formation,RH / Personnel / Formation,Bac +5 et plus,Confirmé (5 à 10 ans),03/12/2025,03/02/2026,CDI
/fr/offre-emploi-digital-marketing-specialist-hf-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-177618.html,Digital Marketing Specialist (H/F) | Casablanca (Maroc),Maroc Climate and Security (MCS) - Carrier,Agence pub / Marketing Direct,Marketing,Bac +5 et plus,Junior (1 à 3 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-chargee-trade-marketing-recrutement-groupe-labelvie---carrefour-casablanca-177617.html,Chargé(e) Trade Marketing | Casablanca (Maroc),Groupe Label'Vie - Carrefour,Distribution,Marketing,Bac +5 et plus,Junior (1 à 3 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-attache-commercial-sidi-bernoussi-recrutement-manpower-agences-casablanca-settat-maroc-177616.html,"Attaché commercial ( Sidi Bernoussi ) | Casablanca-Settat, Maroc (Maroc)",Manpower Agences,Autres services,Gestion / Comptabilité / Finance,Bac +2,Débutant (-1 an),02/12/2025,02/02/2026,Autre
/fr/offre-emploi-msn--research-assistant-in-hydrogel-materials-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-177615.html,MSN- RESEARCH ASSISTANT IN HYDROGEL MATERIALS | Benguerir (Maroc),UM6P - Université Mohammed VI Polytechnique,Enseignement / Formation,Gestion projet / Etudes / R&D,Bac +5 et plus,Débutant (-1 an),02/12/2025,02/02/2026,CDD
/fr/offre-emploi-manager-commercial-btp-recrutement-confidentiel-errachidia-177309.html,Manager Commercial BTP | Errachidia (Maroc),,Import / Export / Négoce,Commercial / Vente / Export,Bac +3,Intermédiaire (3 à 5 ans),02/12/2025,24/01/2026,CDI
/fr/offre-emploi-agent-bureau-dordre-recrutement-huir---lhopital-universitaire-international-de-rabat-rabat-177613.html,Agent Bureau d'Ordre | Rabat (Maroc),HUIR - L'Hôpital Universitaire International de Rabat,Comptabilité / Audit,Gestion / Comptabilité / Finance,Bac +2,Intermédiaire (3 à 5 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-directeur-commercial-secteur-gardiennage-nettoyage-interim-recrutement-confidentiel-casablanca-176208.html,Directeur  Commercial secteur gardiennage nettoyage intérim | Casablanca (Maroc),,Recrutement / Intérim,Commercial / Vente / Export,Bac +5 et plus,Expert (10 à 20 ans),02/12/2025,15/02/2026,CDI
/fr/offre-emploi-responsable-canal-chr-recrutement-sotherma-casablanca-177611.html,Responsable Canal CHR | Casablanca (Maroc),Sotherma,Agroalimentaire,Commercial / Vente / Export,Bac +5 et plus,Confirmé (5 à 10 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-directeur-de-la-comptabilite-hf-recrutement-cac-centrale-automobile-cherifienne-casablanca-177610.html,Directeur de la Comptabilité (H/F) | Casablanca (Maroc),CAC (Centrale Automobile Chérifienne),Banque / Finance,Direction Financière,Bac +5 et plus,Expert (10 à 20 ans),02/12/2025,02/03/2026,CDI
/fr/offre-emploi-responsable-qualite-certification-recrutement-confidentiel-casablanca-177531.html,Responsable Qualité & Certification | Casablanca (Maroc),,Banque / Finance,Production / Qualité / Sécurité / Maintenance,Bac +5 et plus,Confirmé (5 à 10 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-commercial-senior-recrutement-confidentiel-casablanca-177607.html,Commercial Senior | Casablanca (Maroc),,Indifférent,Commercial / Vente / Export,Bac +5 et plus,Junior (1 à 3 ans),02/12/2025,02/02/2026,CDD
/fr/offre-emploi-directeurtrice-pedagogique-recrutement-ecole-superieure-du-journalisme-et-de-la-communication-casablanca-177605.html,Directeur(trice) pédagogique | Casablanca (Maroc),École Supérieure du Journalisme et de la Communication,Presse,Enseignement,Bac +5 et plus,Confirmé (5 à 10 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-junior-importexport-logistics-officer-recrutement-confidentiel-casablanca-177577.html,Junior Import/Export Logistics Officer | Casablanca (Maroc),,Transport / Messagerie / Logistique,Logistique / Transport (métiers de),Bac +3,Junior (1 à 3 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-guide-recrutement-jardin-majorelle-marrakech-177602.html,Guide | Marrakech (Maroc),Jardin Majorelle,Hôtellerie / Restauration,Hôtellerie / Restauration (métiers de),Bac +2,Junior (1 à 3 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-collaborateur-collaboratrice-comptable-confirmee-recrutement-soreco-rabat-177601.html,Collaborateur / collaboratrice Comptable confirmé/e | Rabat (Maroc),Soreco,Comptabilité / Audit,Gestion / Comptabilité / Finance,Bac +5 et plus,Intermédiaire (3 à 5 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-visiteur-medical-hf-recrutement-obk-technologies-auditec-rabat-177597.html,Visiteur Médical (H/F) | Rabat (Maroc),OBK Technologies Auditec,Pharmacie / Santé,Commercial / Vente / Export,Bac +3,Intermédiaire (3 à 5 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-technicien-it-recrutement-richbond-casablanca-177596.html,Technicien IT | Casablanca (Maroc),Richbond,Informatique,Informatique / Electronique,Bac +3,Intermédiaire (3 à 5 ans),02/12/2025,02/02/2026,CDI
/fr/offre-emploi-hotesse-daccueil-recrutement-domino-hr-morocco-casablanca-177594.html,Hôtesse d'accueil | Casablanca (Maroc),Domino HR Morocco,Centre d'appels,Centre d'appels (métiers de),Bac +2,Junior (1 à 3 ans),02/12/2025,02/02/2026,Intérim
/fr/offre-emploi-gestionnaire-risque-commercants---kyc-recrutement-attijari-payment-processing-casablanca-177591.html,GESTIONNAIRE RISQUE COMMERCANTS - KYC | Casablanca (Maroc),Attijari Payment Processing,Banque / Finance,Banque (métiers de la),Bac +3,Junior (1 à 3 ans),01/12/2025,01/02/2026,CDD
/fr/offre-emploi-gestionnaire-gab-recrutement-attijari-payment-processing-casablanca-177590.html,GESTIONNAIRE GAB | Casablanca (Maroc),Attijari Payment Processing,Banque / Finance,Banque (métiers de la),Bac +3,Junior (1 à 3 ans),01/12/2025,01/02/2026,CDD
/fr/offre-emploi-office-manager-executive-assistant-recrutement-societe-de-developpement-des-services-publics-de-distribution-rabat-177589.html,Office Manager/ Exécutive Assistant | Rabat (Maroc),Société de Développement des Services Publics de distribution,Autres services,Assistanat de Direction / Services Généraux,Bac +3,Intermédiaire (3 à 5 ans),01/12/2025,01/02/2026,CDI
/fr/offre-emploi-responsable-administratif-et-financier-hf-recrutement-groupe-azura-dakhla-177588.html,Responsable Administratif et Financier (H/F) | Dakhla (Maroc),Groupe AZURA,Agroalimentaire,Gestion / Comptabilité / Finance,Bac +5 et plus,Expert (10 à 20 ans),01/12/2025,01/02/2026,CDI
/fr/offre-emploi-avis-aux-jeunes-diplomes.-integrez-unifitel-et-beneficiez-dun-tremplin-vers-les-metiers-financiers-recrutement-unifitel-casablanca-177369.html,Avis aux jeunes diplômés. intégrez unifitel et bénéficiez d'un tremplin vers les métiers financiers | Casablanca (Maroc),Unifitel,Autres services,Administration des ventes / SAV,Bac +2,Débutant (-1 an),01/12/2025,25/01/2026,CDI
/fr/offre-emploi-charge-de-parc-auto-hf-recrutement-confidentiel-bouskoura-177586.html,Chargé de Parc Auto (H/F) | Bouskoura (Maroc),,Distribution,Logistique / Transport (métiers de),Bac +3,Junior (1 à 3 ans),01/12/2025,01/02/2026,CDI
/fr/offre-emploi-agent-logistique-recrutement-cac-centrale-automobile-cherifienne-casablanca-177585.html,Agent Logistique | Casablanca (Maroc),CAC (Centrale Automobile Chérifienne),Transport / Messagerie / Logistique,Logistique / Transport (métiers de),Bac +3,Junior (1 à 3 ans),01/12/2025,01/02/2026,CDI
